	RentIsTooDamnHigh.org
[MASK] did the allies signed a truce with in 1918.	Germany
	13
practitioners of judaism conduct their religious services today in [MASK].	Synagogue
the stromboli volcano is [MASK].	active
g stand for in super g skiing [MASK].	giant
water fluoridation begin in the uk in [MASK].	1964
[MASK] becomes the supervisor at the end of hidden figures.	Dorothy
in stranger things season 2 by [MASK].	9
the most spoken language around the world is [MASK].	Mandarin
[MASK] votes to make someone a presidential party nominee.	delegates
[MASK] did hercules love in the disney movie.	Meg
pirates of the caribbean dead man 's chest come out in [MASK].	2006
the movie west side story made in [MASK].	1961
	helium
the tomb of the unknown soldier guarded in [MASK].	continuously
the last time the browns won a playoff game in [MASK].	2003
	abortion
[MASK] won the all ireland gaelic football final 2017.	Dublin
[MASK] founded missions on the west coast of america.	Spanish
the last name sanchez originate from in [MASK].	Spain
	Akhenaten
the last time cowboys won a superbowl in [MASK].	1995
	65
	laryngopharynx
the name of the 4th halogen is [MASK].	Bromine
british use as the spring board for the conquest of india [MASK].	Madras
there by [MASK].	three
the clock tower built in london in [MASK].	1859
	Zoroastrianism
the nuclear test ban treaty signed in [MASK].	Moscow
the emergence of the english court system in [MASK].	1189
the furthest mexico has ever gone in the world cup is [MASK].	Quarterfinal
ad start being used in dates in [MASK].	525
the first computer sold to consumers in [MASK].	1981
[MASK] used the term state in modern sense for the first time.	Machiavelli
the top layer of earth 's atmosphere is [MASK].	Exosphere
jj abrams direct [MASK].	Cocktails
av on a tv stand for [MASK].	audio/visual
the last time miss usa won the miss universe pageant in [MASK].	2012
	Windsor
	24
[MASK] plays jimmy on the secret life of the american teenager.	Coffey
the previous fifa world cup held in [MASK].	Brazil
	26
usa 's rank on the hdi scale in 2015 is [MASK].	10
there by [MASK].	six
	Vishrava
what we do in the shadows filmed in [MASK].	Wellington
[MASK] wrote i 'd rather drink muddy water.	Gordon
	Validity
there in season 4 of the originals by [MASK].	13
the air max 90 come out in [MASK].	1990
colleges and universities across america do after kent state [MASK].	closed
the yankees have by [MASK].	27
second season of the handmaids tale come out in [MASK].	2018
	acronym
galway last win all ireland hurling final in [MASK].	2017
chrishell stause play on the young and the restless [MASK].	2016
they start taking lead out of paint in [MASK].	1978
[MASK] serves as co-pilot on the millennium falcon in star wars.	Chewbacca
the family name price come from in [MASK].	Welsh
the population of parker county texas is [MASK].	116,927
the last time the united states hosted the olympics in [MASK].	2002
[MASK] left north america after the french and indian war.	France
a penalty unit worth in queensland is [MASK].	$121.90
[MASK] won the fa cup the most times.	Arsenal
there in the world by [MASK].	369
[MASK] plays leslie mann 's daughter in the jergens commercial.	Maude
[MASK] scored the most goals in the premier league in one season.	Chelsea
the largest annual temperature range found in [MASK].	Verkhoyansk
[MASK] has to roll a rock up a hill.	Sisyphus
the pterodactyls name in land before time is [MASK].	Petrie
the mlb home run record in a season is [MASK].	73
the last amendment to the constitution written in [MASK].	1789
	stem
you call someone from new guinea [MASK].	Papuan
adam smith published the wealth of nations in [MASK].	1776
's the last time the houston astros won the pennant in [MASK].	2017
california 's population exceed 100 000 in [MASK].	1850
many times has new england been to the super bowl by [MASK].	ten
mike tell rachel he never went to harvard in [MASK].	War
[MASK] sings with charlie puth in done for me.	Kehlani
	condensation
raiders of the lost ark take place in [MASK].	1936
scooby doo 2 monsters unleashed filmed in [MASK].	Vancouver
a tale of two cities published in [MASK].	1859
	2000
the winter season begin in chile in [MASK].	June
	Urbanization
donna come back to harvey season 2 in [MASK].	Asterisk
in a deck of 52 cards by [MASK].	four
india 's economy rank in the world in [MASK].	sixth-largest
the handmaid 's tale take place in [MASK].	near-future
	Nehwal
[MASK] claimed that reality is the eternal realm of the forms.	Plato
[MASK] plays the queen on game of thrones.	Headey
	Baby
the equinox occur in the northern hemisphere in [MASK].	March
	Republicans
easter fall on april 1st again in [MASK].	2029
	J'son
the age of criminal responsibility lowered to 10 in [MASK].	1963
ronaldo score in ucl by [MASK].	120
	yaw
	58
[MASK] was the first people in south africa.	Australopithecines
[MASK] would be responsible for performing an autopsy on a cadaver.	pathologist
many times have rabbitohs won the premiership by [MASK].	21
do n't you forget about me come out in [MASK].	1985
[MASK] saved young sita when she went out of the palace in disguise.	Rama
the qutub minar granted the world heritage site status in [MASK].	1993
	45%
the millennium force is [MASK].	steel
in our solar system by [MASK].	eight
an eye for an eye western filmed in [MASK].	1966
	Rosellas
the vibranium for captain america 's shield come from in [MASK].	Wakanda
	Despacito
	seven
	12
[MASK] was the dada teacher in half blood prince.	Snape
participating in fifa world cup 2018 by [MASK].	five
the first sonic drive in opened in [MASK].	1956
the summer olympics be held in 2020 in [MASK].	Tokyo
the 2024 olympics gon na be held in [MASK].	Paris
the last time kentucky won a national championship in football in [MASK].	1950
called the escape character in c # is [MASK].	\
niagara falls established as a national park in [MASK].	1885
[MASK] does ryan date in season 4 of the oc.	Taylor
	Eugenics
states plan created the house of representatives [MASK].	Virginia
the most points scored in an nba quarter are [MASK].	58
	Democratic
the last time georgia won sec in [MASK].	2017
the world cup be hosted next in [MASK].	Qatar
the name for a bishops hat is [MASK].	mitre
the name myra mean in hebrew [MASK].	Seadew
in the galleria mall houston by [MASK].	375
	Christianity
the last name duran originate from in [MASK].	Spanish
pakistan won the last hockey world cup in [MASK].	1994
the bears start playing at soldier field in [MASK].	1971
the first high definition tv made in [MASK].	1993
the last time collingwood won the wooden spoon in [MASK].	1999
the last year the eagles were in the playoffs in [MASK].	2017
[MASK] does ewan mcgregor play in beauty and the beast 2017.	Lumière
in season 2 of dance moms by [MASK].	43
the algonquin hotel have by [MASK].	233
there in the state of new york by [MASK].	62
	ARG
levi off of raven 's home by [MASK].	9-year-old
the first papa john 's open in [MASK].	1984
's the name of the north star [MASK].	Polaris
neymar play for before barcelona [MASK].	Santos
you call a person from kuwait [MASK].	Kuwaiti
[MASK] does sarah end up with in must love dogs.	Jake
be the 2022 fifa world cup held in [MASK].	Qatar
discovered in 1870 in the black hills that brought many new settlers to the territory was [MASK].	Gold
[MASK] wrote about prebendalism as a major bane of nigerian politics.	Joseph
canada 's first astronaut make to space by [MASK].	three
	Mumbai
[MASK] becomes a vampire first in vampire diaries.	Vicki
the curve of your foot called is [MASK].	arch
's the farthest mexico has gotten in the world cup [MASK].	Quarterfinal
many episodes in season 8 of bones by [MASK].	24
[MASK] has won the most world hockey championships.	Russia
[MASK] taught that governments should be ruled by philosopher-kings.	Plato
peanut butter m & m 's first introduced in [MASK].	1954
informed consent achieve formal legal definition [MASK].	1957
[MASK] shows up to surprise esperanza and ramona at the end of the novel.	Abuelita
[MASK] 's the guy that does the diet dr. pepper commercials.	Guarini
	1858
the union have in the civil war by [MASK].	671
the biggest city in usa is [MASK].	Anchorage
they find the boston marathon bombers in [MASK].	Watertown
many fleet of war ships brought by achilles in the shore near troy by [MASK].	50
another name for the cascade range is [MASK].	Cascades
	blue
the only u.s. state to have a motto in italian is [MASK].	Maryland
the beatles record together by [MASK].	305
[MASK] is the surviving member of emerson lake and palmer.	Palmer
[MASK] said i rob banks because that where the money is.	Sutton
the first nuclear power plant built in canada in [MASK].	1962
[MASK] has the most women 's ncaa basketball championships.	Connecticut
player throws the baseball toward the catcher from an elevated mound [MASK].	pitcher
cisneros begin to write the house on mango street in [MASK].	1984
russia in [MASK].	Eurasia
the astros last play in the world series in [MASK].	2017
many times have arsenal won the community shield by [MASK].	15
the first walmart open in indiana in [MASK].	1983
the last to join the eu was [MASK].	Croatia
superman the movie come out [MASK].	1978
[MASK] knocked out belgium in 2014 world cup.	Argentina
in the ncaa football by [MASK].	129
[MASK] is hosting new years eve in hollywood.	Ciara
[MASK] served as the first emperor of the roman empire.	Augustus
[MASK] has the biggest oil reserves in the world.	Venezuela
the luminous mysteries become part of the rosary in [MASK].	2002
the number one sport in the us is [MASK].	Football
[MASK] is the main character in the game the legend of zelda.	Link
the bellagio in las vegas built in [MASK].	1998
you have to be to get a tattoo in washington by [MASK].	18
ken griffey jr won the homerun derby in [MASK].	1998
lilo and stitch 2 come out in [MASK].	2005
there in vivo ipl by [MASK].	8
	10
	Jesus
you have to be to buy tabacco in nevada by [MASK].	18
lock stock and two smoking barrels in [MASK].	1998
the money for subsidies come from in [MASK].	government
	China
george rr martin 's a game of thrones adapted for television in [MASK].	2011
	30,007,094
	13
one love by bob marley written in [MASK].	1965
smokey the bear changed to smokey bear in [MASK].	1952
west coast eagles win their last grand final in [MASK].	2018
the population of desmet south dakota is [MASK].	1,089
out for pretty little liars season 7 by [MASK].	20
the olympics changed to every 2 years in [MASK].	1992
the first land before time movie made in [MASK].	1988
the first railroad cross the western sierra madre in [MASK].	1880s
	symbols
the first theatre built in america in [MASK].	1716
a bush baby is [MASK].	primates
[MASK] won the fifa world cup in 2010.	Spain
many african-american head coaches in the nfl by [MASK].	5
	film
they start putting states on quarters in [MASK].	1999
the mississippi river begin in which state in [MASK].	Minnesota
[MASK] plays the male hippo in madagascar 2.	will.i.am
there by [MASK].	6
so mote it be come from in [MASK].	England
many chambers in the heart of a human by [MASK].	four
the current season of selling houses australia is [MASK].	11
	casting
	10
[MASK] killed will jackson 's wife on wentworth.	Franky
jesus christ superstar the movie made in [MASK].	1973
be the next icc world cup held in [MASK].	2020
the first modern smartphone come out in [MASK].	2007
[MASK] sings the original i can live if living is without you.	Badfinger
[MASK] occupied the highest social class in rome.	patricians
[MASK] has won more soccer games mexico or usa.	Mexico
the last time connecticut had a hurricane in [MASK].	2008
penn state start singing sweet caroline in [MASK].	2010
they stop making the dodge viper in [MASK].	2017
[MASK] is the main female character in as you like it.	Rosalind
	Sovereignty
the women 's professional baseball league start in [MASK].	1943
the main language spoken in cuba is [MASK].	Spanish
	purple
the first law that was directly intended for special education passed in [MASK].	1975
	1972
[MASK] is the highest ranking officer in the us army.	colonel
there in pga golf by [MASK].	four
[MASK] owns ben and jerry 's ice cream now.	Unilever
the titanic make its maiden voyage from in [MASK].	Southampton
the first time the yankees won the world series in [MASK].	1923
many episodes in season 3 of ash vs evil dead by [MASK].	10
	Saratoga
the name of the largest asteroid it is approximately 1000 km in diameter is [MASK].	Ceres
episode 7 for riverdale come out in [MASK].	(2017-03-09)
the valley girl accent come from in [MASK].	California
the population of baldwin county alabama is [MASK].	208,563
the heat in chillies come from in [MASK].	Capsaicin
the us get the louisiana purchase in [MASK].	1803
the last time the detroit tigers played in the world series in [MASK].	1984
[MASK] does carol end up with on er.	Doug
it called when you cant feel emotion is [MASK].	Alexithymia
gymnastics introduced to the commonwealth games in [MASK].	1978
[MASK] did ohio state play in the 2014 national championship.	Oregon
country has the lowest rate of homelessness [MASK].	Japan
cricket played first time in india in [MASK].	1721
[MASK] sings the in my feelings challenge song.	Drake
the 2020 olympic games being held in [MASK].	Tokyo
the province of eastern bengal and assam created in [MASK].	1905
[MASK] is the girl in hansel and gretel.	Gretel
determines the date for easter each year [MASK].	Computus
[MASK] scored the most goals against man utd.	Arsenal
	21
the record score for the world cup is [MASK].	10
[MASK] was the yellow eyed demon in supernatural.	Azazel
the last time lsu was in the college world series in [MASK].	2017
the symbol s mean in chemistry [MASK].	Sulfur
mcdonald 's start giving out toys in [MASK].	1979
[MASK] won the battle of bentonville civil war.	Union
daylight savings time created in us in [MASK].	1918
[MASK] has the most subscribers in youtube history.	PewDiePie
there in the us by [MASK].	585
the normal vision of human eye is [MASK].	20/20
mitsubishi stop making cars in australia in [MASK].	2008
[MASK] did lady gaga play in american horror story roanoke.	Scáthach
many teams go to stanley cup playoffs by [MASK].	Eight
the record player come out [MASK].	1889
the last name suazo come from in [MASK].	Spanish-origin
[MASK] is pretending to be a in pretty little liars.	Shana
the opening part of the declaration of independence called is [MASK].	introduction
the last time the san antonio spurs did not make the playoffs in [MASK].	1997
la paz become the capital of bolivia in [MASK].	1898
the first film made in colour in [MASK].	1912
the symbol of subset in math is [MASK].	⊂
	once
many episodes in season 2 of ertugrul by [MASK].	35
the building of the cpr end in [MASK].	1885
[MASK] does tom hanks play in the simpsons movie.	Himself
the area code for the state of hawaii is [MASK].	808
[MASK] won one day world cup in 2007.	Australia
	dust
's the name of the rat in ratatouille [MASK].	Remy
chase in season 4 of zoey 101 in [MASK].	Covington
medications go in a soap note in [MASK].	plan
the gummy bear song come from in [MASK].	Germany
[MASK] said man can not live by bread alone.	Jesus
[MASK] is responsible for spreading agriculture and iron smelting in sub saharan africa.	Bantu
[MASK] is paul bearer to undertaker and kane.	manager
the original little shop of horrors made in [MASK].	1960
the statue of liberty given to the usa in [MASK].	1886
many episodes in pretty little liars season seven by [MASK].	20
	chancel
[MASK] was the father of mary in the bible.	Joachim
bigger the titanic or the hindenburg is [MASK].	Titanic
[MASK] sings 1234 monsters walking cross the floor.	Feist
the song we are the world made in [MASK].	1985
wayne rooney have in the premier league by [MASK].	200
bring it on fight to the finish take place in [MASK].	Malibu
[MASK] won the last fifa world cup 2014.	Germany
fantastic beasts and where to find them set in [MASK].	1926
	gold
	Djibouti
founded as a result of the acs was [MASK].	Liberia
the third trophic level in a food chain is [MASK].	predators
st paul the capitol of [MASK].	Minnesota
[MASK] sold his birthright for a plate of pottage.	Esau
in the wnba draft by [MASK].	3
country has won the most world cup finals [MASK].	Brazil
arthur pendragon when he became king by [MASK].	fifteen
the lenovo yoga 710 come out in [MASK].	2016
[MASK] does dorothy meet first on the yellow brick road.	Scarecrow
the one child policy start in china in [MASK].	1979
	Reckoning
5 rupee coin introduced in india in [MASK].	1992
	earwigs
the name of the t rex in land of the lost was [MASK].	Grumpy
the japanese use to refer to the art of woodblock printing [MASK].	mokuhanga
the strain season 4 have by [MASK].	10
many episodes in game of thrones series by [MASK].	67
	124
the first hospital built in the world in [MASK].	India
chandler and monica get married [MASK].	seven
it take for odysseus to get home by [MASK].	ten
came first friday night lights movie or tv show [MASK].	film
[MASK] are the characters in rowan of rin.	Rowan
[MASK] sings at the beginning of let you down.	NF
the word 'ferrous ' refer to answer in words not symbols [MASK].	iron
porsche go to water cooled engines in [MASK].	1998
the peace conference to formally ended wwi in [MASK].	Paris
new zealand win at the 2014 commonwealth games by [MASK].	45
[MASK] nominates judges to the us district courts.	President
the flamingo built in las vegas in [MASK].	1946
	cutlery
	Homonyms
hiv first identified in the united states in [MASK].	1959
made by [MASK].	212
many games in a premier league season by [MASK].	38
[MASK] recorded how long has this been going on.	Ace
many nhl teams from each conference go to the playoffs by [MASK].	Eight
	idiom
	Radar
's the name of the latest james bond movie [MASK].	Spectre
many episodes in grey 's anatomy season 11 by [MASK].	25
weed legal in us by [MASK].	29
[MASK] is spider man 's best friend in spiderman homecoming.	Ned
its kind of a funny story published in [MASK].	2006
the last time la dodgers went to the world series in [MASK].	1988
there in kansas by [MASK].	4
the most earned movie in bollywood is [MASK].	Dangal
led tv 's first come out in [MASK].	1977
[MASK] does elena end up with in bitten.	Clay
[MASK] was michelle married to in coronation street.	Steve
many hydrogen bonds form between g and c by [MASK].	three
the last time a woman won best director in [MASK].	2009
the longest match of cricket played in [MASK].	1939
you say gummy bears in german by [MASK].	Gummibär
the genus of a grizzly bear ursus arctos is [MASK].	Ursus
many branches of indusind bank in india by [MASK].	1,004
the last time the dodgers and the yankees played in the world series in [MASK].	1981
houston go to the world series last in [MASK].	2017
	(260)
[MASK] does rory gilmore lose her virginity to.	Dean
the dont tread on me flag created in [MASK].	1775
the world 's largest uncut diamond discovered in [MASK].	Brazil
the old pound note go out of circulation in [MASK].	1988
the last time the san francisco giants won the world series in [MASK].	2014
[MASK] has most number of followers on instagram.	Instagram
the last time the yankees won a world series in [MASK].	2009
the name of a six-sided polygon is [MASK].	hexagon
	Biocentrism
many times has north america hosted the olympics by [MASK].	12
	Grosgrain
	taiga
's in the middle of the colosseum [MASK].	amphitheatre
wearing a seatbelt become a law in california in [MASK].	1993
the language in the dominican republic is [MASK].	Spanish
[MASK] is the only dog mentioned in the bible.	Greyhound
	Death
over the counter pregnancy tests become available in [MASK].	mid-1970s
long track speed skating become an olympic sport in [MASK].	1914
daddy die from the dog whisperer in [MASK].	2010
the current season of survivor being played in [MASK].	Fiji
day of the dead most celebrated in [MASK].	Mexico
the pfa player of the year announced in [MASK].	April
the church of notre dame built in [MASK].	1163
[MASK] is considered to be the first pharaoh of egypt.	Narmer
	25
the second smallest country in europe is [MASK].	Monaco
there by [MASK].	12
	Pērār
[MASK] does hugh jackman play in night at the museum 3.	Himself
air conditioning put in cars was [MASK].	1933
[MASK] is known as the super fast boy in the series the incredible.	Dash
spike 's son 's name in tom and jerry was [MASK].	Tyke
the first incandescent light bulb invented in [MASK].	1835
in season 8 of vampire diaries by [MASK].	16
damage to broca area cause [MASK].	aphasia
the us institute to stop the spread of communism [MASK].	Containment
chris paul start during his rookie season by [MASK].	78
many times have arsenal won the double by [MASK].	three
the story hansel and gretel written in [MASK].	1812
mo farrah come in london marathon in [MASK].	third
[MASK] came first mcdonald 's or burger king.	McDonald
[MASK] played the mom in everybody loves raymond.	Roberts
the colt 45s become the astros in [MASK].	1965
[MASK] won the australian open women 's title.	Wozniacki
	Misery
baby ruth candy bar come out in [MASK].	1920
's the population of beaver dam wisconsin [MASK].	16,564
[MASK] does quentin tarantino play in pulp fiction.	Jimmie
penny 's dad 's name on the big bang theory is [MASK].	Wyatt
	Ethnocentrism
many numbers to win south african lotto by [MASK].	six
[MASK] sang there 's a rat in my kitchen.	UB40
[MASK] sent the gossip girl blast at blair wedding.	Dan
many states have passed convention of the states by [MASK].	12
[MASK] was the mastermind behind rebuilding the acropolis following the persian war of 480 bce.	Pericles
it at the beginning of guardians of the galaxy is [MASK].	1988
subnautica come out on xbox one in [MASK].	2018
you call someone who is from the caribbean [MASK].	Caribbeans
many episodes in got season 7 pretty little liars by [MASK].	20
the song singing in the rain come out in [MASK].	1929
	Icarus
fender move from fullerton to corona in [MASK].	1985
	Democracy
the minimum drinking age become 21 in [MASK].	1984
the nobel prize for literature instituted in [MASK].	1901
	acceleration
area code 207 located in usa in [MASK].	Maine
there in total drama by [MASK].	5
nigeria became a colony of britain in [MASK].	1914
the meaning of miguel in english is [MASK].	Michael
the last time the eagle won a superbowl in [MASK].	2017
freezers combined with refrigerators and sold on the market in [MASK].	1940
black betty by ram jam recorded in [MASK].	1977
	393
the song its tricky come out in [MASK].	1987
the last time the dolphins were in the playoffs in [MASK].	2016
the surface of kepler 22b like [MASK].	unknown
[MASK] does sam end up with on glee.	Mercedes
[MASK] flew too close to the sun and melted his wings.	Icarus
many stories in the world trade center by [MASK].	110
breath of the wild first announced in [MASK].	2015
the highest infant mortality rates found in [MASK].	Afghanistan
in my feelings by drake on [MASK].	Scorpion
in the baseball hall of fame by [MASK].	37
[MASK] became the first president of the bharti janta party when it was formally established.	Vajpayee
[MASK] was the first roman to be baptized.	Cornelius
the british first land in north america in [MASK].	1607
the next movie after avengers age of ultron is [MASK].	Ant-Man
country has the largest land area in south america [MASK].	Brazil
[MASK] won season 2 of rock of love.	Ambre
	iron
ruler stopped the practice of jharokha darshan [MASK].	Aurangzeb
paris belong to in romeo and juliet [MASK].	Capulet
the first american steam-powered fire engine come into service in [MASK].	1841
there in patrick melrose by [MASK].	five
summer start in the southern hemisphere in [MASK].	December
the last time the kansas city chiefs was in the super bowl in [MASK].	2017
[MASK] was the egyptian queen who became pharaoh.	Hatshepsut
	Surat
wales win the last grand slam in [MASK].	2012
many spanish speakers in new york city by [MASK].	1,891
many parts to back to the future by [MASK].	III
the thirteenth letter in the alphabet is [MASK].	M
	Wakanda
the song band on the run released in [MASK].	1974
[MASK] does blaine sing to in silly love songs.	Jeremiah
this a golfer 's score ( number of strokes ) is [MASK].	handicap
abuja made the capital of nigeria was [MASK].	1991
the capital city of northern island is [MASK].	Belfast
[MASK] killed mr colbert in the heat of the night.	Henshaw
granted citizenship as a result of the 14th amendment was [MASK].	slaves
	50%
the congress hotel in chicago built in [MASK].	1893
the capital of the south american country of brazil is [MASK].	Brasília
apollo 11 land on the moon [MASK].	1969
nepal got temporary membership of un security council in [MASK].	1969
oando commence business operations as a petroleum marketing company in [MASK].	1956
concord become the capital of new hampshire in [MASK].	1808
manufacturer has the most le mans wins [MASK].	Porsche
	Udaipur
[MASK] played effie trinket in the hunger games.	Banks
wyoming in [MASK].	West
present in alloys is [MASK].	metallic
	1952
	eastward
it cost to make the movie napoleon dynamite by [MASK].	$400,000
the federal sharia courts came into existence in [MASK].	1980
the last time the eagles made the playoffs in [MASK].	2017
[MASK] does toby date in switched at birth.	Lily
season 8 of game of thrones by [MASK].	six
maggie and the ferocious beast created in [MASK].	2000
	17
the houston astros join the league in [MASK].	2013
the term budgie smuggler come from in [MASK].	Australia
the zip code for ronkonkoma ny is [MASK].	11779
in the final season of game of thrones by [MASK].	six
there in the bill of rights by [MASK].	ten
[MASK] 's singing for britain in eurovision 2018.	SuRie
[MASK] busts santa out of jail in the santa claus.	elves
	Argentina
	four
	asthenosphere
[MASK] is the singer of tadap tadap ke.	KK
[MASK] came up with the doctrine of the trinity.	Tertullian
the legal smoking age in virginia is [MASK].	18
[MASK] played drusilla on the young and the restless.	Rowell
[MASK] has the best winning percentage in college football.	Michigan
the main famine effected continent in the world in [MASK].	Africa
the new king james bible come out in [MASK].	1982
the biltmore opened to the public in [MASK].	1963
the highest possible score in yahtzee is [MASK].	1,575
	Mizoram
a week start sunday or monday in [MASK].	Sunday
kb toys go out of business in [MASK].	2009
the blue mosque located in turkey in [MASK].	Istanbul
italy become a single unified country in [MASK].	1871
there in originals season 4 by [MASK].	13
the last time the washington redskins won their division in [MASK].	2015
the last time an 11 seed went to the elite 8 in [MASK].	2018
the majority of steel come from in [MASK].	China
mona go to the mental hospital in [MASK].	unmAsked
the world cup held in 2018 in [MASK].	Russia
	Indonesia
[MASK] wrote i wan na grow old with you.	Robbie
[MASK] are the mascots for the winter olympics 2018.	Soohorang
	61
[MASK] kept pushing the rock up the hill.	Sisyphus
the poverty rate in the usa is [MASK].	13.5%
the teenage mutant ninja turtles movie come out in [MASK].	1990
the biggest county in new mexico is [MASK].	Catron
a food truck is [MASK].	foodservice
[MASK] is daphne dating on switched at birth.	Mingo
bill russell win by [MASK].	eight
sperm made in the human body in [MASK].	testicles
the last time the 49ers won the superbowl in [MASK].	5
	mantilla
[MASK] sings when i finally make it home.	MercyMe
province of canada has a large french population [MASK].	Quebec
the last to be derationed after ww2 was [MASK].	Meat
east germany and west germany unite in [MASK].	1990
a fennec fox is [MASK].	omnivore
the first mario bros game released in [MASK].	1983
jeff colby a carrington on dynasty by [MASK].	married
[MASK] had the most advanced economy in the world before the eighteenth century.	China
[MASK] co-founded hotmail and then sold it to microsoft.	Bhatia
[MASK] makes the blades for dollar shave club.	Dorco
the rams move to las vegas in [MASK].	2020
the battle between beowulf and grendel take place in [MASK].	Heorot
the ten pound pom scheme introduced in [MASK].	1945
billy elliot the musical come out in [MASK].	2005
[MASK] wrote the book of 1 2 3 john.	John
[MASK] said a pair of star crossed lovers.	Shakespeare
many players on a football team nfl by [MASK].	eleven
the last time unc was ranked in football in [MASK].	2015
	1995
many episodes in law and order true crime the menendez brothers by [MASK].	eight
many players qualify for us open golf by [MASK].	156
be useful in processing data sent to a server by an ajaxian webpage [MASK].	Javascript
	Montana
	1994
the first outbreak of the plague occur in europe in [MASK].	Crimea
[MASK] plays hotch 's wife in criminal minds.	Monroe
mortal kombat video game come out in [MASK].	1992
robben island became a world heritage site in [MASK].	1999
puerto rico gain their independence from spain in [MASK].	1897
the lakers play the celtics in the finals in [MASK].	2010
[MASK] sings the song it 's getting hot in here.	Nelly
[MASK] am i i am the indias first artificial satellite.	Aryabhata
the hyundai santa fe change body style in [MASK].	2018
	Conquistadors
the percentage of muslim population in england is [MASK].	4.4%
ice dancing first appear in the olympics in [MASK].	1976
digestion ( breakdown ) of food begin in [MASK].	mastication
	Africa
[MASK] is the main character in girl meets world.	Riley
the british east india company take over india in [MASK].	1757
howard join last of the summer wine in [MASK].	1985
the last name clarke originate from in [MASK].	Anglo-Irish
	13
[MASK] is the bard that sings at the court of the phaecians.	Demodocus
the first fourth of july celebrated in [MASK].	1777
[MASK] served in the wac and in the waves.	women
the us space shuttle program began in [MASK].	1981
	aquatint
the total no . of panchayat in shimla district are [MASK].	363
the fast and the furious made in [MASK].	2001
the guy 's name on despicable me is [MASK].	Gru
purchase tax introduced in the uk in [MASK].	1940
the most streamed song on youtube is [MASK].	Despacito
[MASK] won today in the fifa world cup 2018.	France
the death penalty reinstated in texas in [MASK].	1976
last harry potter movie come out in [MASK].	2011
[MASK] dies in garden of the galaxy 2.	Ego
the game mousetrap come out [MASK].	1963
the total population of muslim in india is [MASK].	189,000,000
they speak in kabul afghanistan [MASK].	Kabul
richmond finish on the ladder in 2016 in [MASK].	13
territory held a referendum on independence from the united kingdom on 18 september 2014 [MASK].	Scottish
[MASK] began the first dynasty of egyptian rulers.	Narmer
many teams qualify for wc from south america by [MASK].	10
the default administrative distance assigned to all ospf routes is [MASK].	110
there in the book of exodus by [MASK].	40
many episodes in season 4 of rectify by [MASK].	8
season 2 of handsmaids tale come out in [MASK].	2018
the dark spots on the sun called are [MASK].	Sunspots
	Lagaan
many american lives lost at pearl harbor by [MASK].	2,403
the theory of seafloor spreading proposed in [MASK].	1960s
they start spraying agent orange in vietnam in [MASK].	1961
the first lego set come out in [MASK].	1949
colorado a m become colorado state in [MASK].	1950s
's the last time the jets made the playoffs in [MASK].	1996
dorothy land in the wizard of oz in [MASK].	Munchkinland
jimmy come back in season 5 in [MASK].	5
the red wings mascot an octopus because of [MASK].	tradition
the movie jeepers creepers take place in [MASK].	Florida
gulliver land when he is shipwrecked in [MASK].	Lilliput
	structuring
the world of lord of the rings called is [MASK].	Middle-earth
[MASK] won the last football world cup 2017.	England
uk start selling petrol in litres in [MASK].	1976
gulf oil go out of business in [MASK].	1984
in the hall of the mountain king made in [MASK].	1875
there of death note by [MASK].	37
the mughal rule come to an end in [MASK].	1857
the last time the jets went to the superbowl in [MASK].	1968
[MASK] sang live and let die in the james bond film.	Wings
[MASK] won the 2018 men 's lacrosse championship.	Yale
harry potter and the sorcerer ’ s stone published in [MASK].	1998
the house of the rising sun come out in [MASK].	1925
last time georgia won sec championship in [MASK].	Georgia
	2,271
	60
the only english speaking country in south america is [MASK].	Guyana
	Hōshi
	hemoglobin
red horse beer by [MASK].	8%
there in india by [MASK].	110-120
the highest number of the dow is [MASK].	27,064.11
used for pepperoncini are [MASK].	Peperoncino
the shot clock start in the nba in [MASK].	1954
the bull leaping bronze statue found in [MASK].	Knossos
	ceramics
the first internal combustion engine made in [MASK].	1807
the spanish conquest of the aztecs began in [MASK].	1519
the arms race in world war 1 was [MASK].	naval
	Split
[MASK] did rome defeat in the punic wars.	Carthage
the redhead 's name in game of thrones is [MASK].	Ygritte
blood go during fight or flight in [MASK].	muscles
	musicologists
the rose garden became the moda center in [MASK].	2013
the last time uc made the sweet 16 in [MASK].	2012
figure skating become an olympic sport [MASK].	1908
[MASK] went to heaven in a fiery chariot.	Elijah
the world cup in america was [MASK].	1994
the movie titanic first come out in [MASK].	1997
[MASK] tells rachel that ross slept with chloe.	Gunther
the movie red dragon come out in [MASK].	2002
the united states get the statue of liberty in [MASK].	France
there by [MASK].	4,384
the largest desert in the world located in [MASK].	Antarctica
my best friends wedding come out in [MASK].	1997
the pure food and drug act passed in [MASK].	1906
	Israel
[MASK] was the famous playwright and poet from england during the renaissance.	Shakespeare
[MASK] dies in what 's eating gilbert grape.	Bonnie
the first estate in the french revolution was [MASK].	clergy
the school leaving age rise to 18 in [MASK].	2015
the third servile war take place in [MASK].	Italia
the second smallest country in asia is [MASK].	Singapore
there of the twilight zone by [MASK].	five
[MASK] scored the most goals in a premier league season.	Chelsea
many language appear on the indian rupee note by [MASK].	17
the first woman win the best director oscar in [MASK].	2010
the last time england did not qualify for world cup in [MASK].	1994
