the last shark attack in maui in [MASK].	Wailuku
baron de montesquieu die from [MASK].	Fever
robert hooke made [MASK].	Diaphragm
new zealand export to [MASK].	Australia
gm make [MASK].	Hummer
doc holliday die from [MASK].	Tuberculosis
robin gibb die in [MASK].	London
on the mediterranean sea are [MASK].	Italy
the phillies founded in [MASK].	1883
the capital city of montana usa is [MASK].	Helena
the zip code for wildwood is [MASK].	08260
germany [MASK].	Euro
[MASK] did walter raleigh sail for.	England
johnny depp from in [MASK].	Owensboro
china border [MASK].	Eurasia
the russian league start in [MASK].	ru
alice walker famous for [MASK].	Writer
haitian people come from in [MASK].	Haiti
john frusciante play on [MASK].	Curtains
jimmy hoffa live in [MASK].	Indiana
born was [MASK].	Hawaii
the zip code for morgantown in [MASK].	26508
[MASK] is democritus and what did he discover.	Mathematician
elvis presley live before he died in [MASK].	Memphis
the currency of germany in 2010 is [MASK].	Euro
italy have [MASK].	Euro
spanish speaking countries and their capitals are [MASK].	Honduras
amerigo vespucci explore [MASK].	Americas
spain located what continent in [MASK].	Europe
the two major religions in canada are [MASK].	Protestantism
happened to sir thomas cromwell [MASK].	Decapitation
[MASK] did butler beat last night.	Stephano
the mountains in peru called are [MASK].	Andes
spoken in the world in [MASK].	Canada
victoria beckham from in [MASK].	Harlow
the iberian peninsula located in [MASK].	Portugal
[MASK] is daniel in the bible.	Prophet
osama bin laden killed in [MASK].	Abbottabad
heidi klum and seal get married in [MASK].	Mexico
happened to rev . robert schuller [MASK].	Televangelist
north korea [MASK].	Juche
located cornell university in [MASK].	Ithaca
[MASK] speaks arabic language.	Tunisia
the ottoman empire look like [MASK].	Austria-Hungary
bethany hamilton from [MASK].	Lihue
paige halliwell 's powers is [MASK].	Teleportation
the state capital of washington is [MASK].	Olympia
shawn johnson do [MASK].	Gymnast
nadia boulanger live in [MASK].	Paris
	Dallas
the harlem globetrotters play [MASK].	Basketball
danish located in [MASK].	Denmark
	Eurasia
paul ryan live in [MASK].	Janesville
[MASK] is galileo galilei and what is he famous for.	Mathematician
angola located in [MASK].	Africa
the capital of oregon is [MASK].	Salem
spain call their money [MASK].	Euro
[MASK] did james franco play on general hospital.	Franco
the best place to visit in the bahamas in [MASK].	Inagua
the arizona cardinals uniforms are [MASK].	Black
george h.w . bush elected president in [MASK].	1/20/1993
irish language come from [MASK].	Irish
jesus christ follow [MASK].	Judaism
tom brady drafted was [MASK].	1999
bloomberg affiliated with [MASK].	Independent
the capital city of germany now is [MASK].	Berlin
japan export to [MASK].	Canada
syria located in [MASK].	Asia
thailand located in [MASK].	Eurasia
alexander graham bell known for [MASK].	Telephone
to go in florida for vacation in [MASK].	Miami
douglas engelbart invent [MASK].	Mouse
fiat abarth made in [MASK].	Turin
tommy steele born in [MASK].	Bermondsey
chad michael murray play in [MASK].	Renee
mcgee join the ncis team in [MASK].	2003
university of auburn in [MASK].	Alabama
around egypt are [MASK].	Sudan
the allied invasion of france take place in [MASK].	Normandy
nasdaq start trading in [MASK].	1971
the new york yankees established were [MASK].	1901
independence center open on sundays [MASK].	Independence
the navajo tribe live in [MASK].	Arizona
matthias schleiden known for [MASK].	Botanist
jesus born was [MASK].	Iudaea
louisiana entered into the union in [MASK].	4/30/1812
vietnam war fought for [MASK].	Communism
a woman retire in australia [MASK].	au
5 countries border romania [MASK].	Ukraine
kate middleton spending christmas in [MASK].	Bucklebury
other movies has liam hemsworth [MASK].	Knowing
duncan bannatyne is [MASK].	Presenter
bradley cooper 's dad die in [MASK].	2011
president andrew jackson grew up in [MASK].	Waxhaws
countries and seas border ukraine [MASK].	Romania
joe biden a senator in [MASK].	Delaware
the money currency in italy is [MASK].	Euro
adolf hitler died in [MASK].	Berlin
sherlock holmes famous for [MASK].	Detective
sirius black wand look like [MASK].	Star
woodstock held in [MASK].	Bethel
[MASK] do pagans believe is god.	Odin
one thing benjamin franklin is famous for [MASK].	Bifocals
john williams play [MASK].	Trombone
[MASK] might arthur miller think would.	Writer
atticus finch do [MASK].	Lawyer
hammurabi come from in [MASK].	Babylonia
d capital city of south africa is [MASK].	Bloemfontein
kennedy shot was [MASK].	Dallas
the capital of kentucky known for its bluegrass is [MASK].	Frankfort
countries share land border with vietnam [MASK].	Houaphan
japan invade to get resources in [MASK].	China
jonathan swift famous for [MASK].	Pamphleteer
dr luther king jr born in [MASK].	Atlanta
french revolution in [MASK].	France
hitler do bad [MASK].	Nazism
israel is [MASK].	Democracy
the biggest country in europe by population is [MASK].	Russia
the african nations are [MASK].	Angola
w.e.b . dubois wrote [MASK].	Writings
art smith from in [MASK].	Kirkcaldy
fresno texas located in [MASK].	Texas
maria theresa rule [MASK].	Bohemia
russia close to [MASK].	Ukraine
john deere snow blowers made in [MASK].	Moline
vincent van gogh belong to [MASK].	Post-Impressionism
the philippines is [MASK].	Republic
sir donald bradman live in [MASK].	Adelaide
the name of the broncos mascot is [MASK].	Miles
