when was louisiana entered into the union?	4/30/1812
what was vietnam war fought for?	Communism
what age can a woman retire in australia?	au
what 5 countries border romania?	Ukraine
where is kate middleton spending christmas?	Bucklebury
what other movies has liam hemsworth?	Knowing
what is duncan bannatyne?	Presenter
when did bradley cooper's dad die?	2011
where did president andrew jackson grew up?	Waxhaws
what countries and seas border ukraine?	Romania
where was joe biden a senator?	Delaware
what is the money currency in italy?	Euro
where was adolf hitler died?	Berlin
what was sherlock holmes famous for?	Detective
what does sirius black wand look like?	Star
what city was woodstock held in?	Bethel
who do pagans believe is god?	Odin
what was one thing benjamin franklin is famous for?	Bifocals
what did john williams play?	Trombone
who might arthur miller think would?	Writer
what did atticus finch do?	Lawyer
where did hammurabi come from?	Babylonia
what is d capital city of south africa?	Bloemfontein
what city was kennedy shot?	Dallas
what is the capital of kentucky known for its bluegrass?	Frankfort
which countries share land border with vietnam?	Houaphan
where did japan invade to get resources?	China
what is jonathan swift famous for?	Pamphleteer
where was dr luther king jr born?	Atlanta
where french revolution?	France
what did hitler do bad?	Nazism
what form of government is israel?	Democracy
what is the biggest country in europe by population?	Russia
what are the african nations?	Angola
what book did w.e.b. dubois wrote?	Writings
where is art smith from?	Kirkcaldy
where is fresno texas located?	Texas
what empire did maria theresa rule?	Bohemia
what country is russia close to?	Ukraine
where are john deere snow blowers made?	Moline
what art movement does vincent van gogh belong to?	Post-Impressionism
what type of government is the philippines?	Republic
where did sir donald bradman live?	Adelaide
what is the name of the broncos mascot?	Miles
